costs,locs,techs,timesteps,cost_var
monetary,CNOR,CCGT_PP_ex,2019-04-03 07:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 08:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 09:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 10:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 11:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 12:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 13:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 14:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 15:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 16:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 17:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 18:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 19:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 20:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 21:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 22:00:00,0.0
monetary,CNOR,CCGT_PP_ex,2019-04-03 23:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-01 00:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 01:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 02:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 03:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 04:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 05:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 06:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 07:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 08:00:00,4695.35083912633
monetary,CNOR,Coal_PP_ex,2019-04-01 09:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-01 10:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-01 11:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-01 12:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-01 13:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-01 14:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-01 15:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-01 16:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 17:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 18:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 19:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 20:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 21:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 22:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-01 23:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 00:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 01:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 02:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 03:00:00,7079.719969810526
monetary,CNOR,Coal_PP_ex,2019-04-02 04:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 05:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 06:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 07:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 08:00:00,6103.576991473687
monetary,CNOR,Coal_PP_ex,2019-04-02 09:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-02 10:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-02 11:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-02 12:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-02 13:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-02 14:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-02 15:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 16:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 17:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 18:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 19:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 20:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 21:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 22:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-02 23:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 00:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 01:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 02:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 03:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 04:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 05:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 06:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 07:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 08:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 09:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 10:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 11:00:00,0.0
monetary,CNOR,Coal_PP_ex,2019-04-03 12:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 13:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 14:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 15:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 16:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 17:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 18:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 19:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 20:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 21:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 22:00:00,7184.21052631579
monetary,CNOR,Coal_PP_ex,2019-04-03 23:00:00,7184.21052631579
monetary,CNOR,Geo_PP_ex,2019-04-01 00:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 01:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 02:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 03:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 04:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 05:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 06:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 07:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 08:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 09:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 10:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 11:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 12:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 13:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 14:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 15:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 16:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 17:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 18:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 19:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 20:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 21:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 22:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-01 23:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 00:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 01:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 02:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 03:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 04:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 05:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 06:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 07:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 08:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 09:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 10:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 11:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 12:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 13:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 14:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 15:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 16:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 17:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 18:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 19:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 20:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 21:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 22:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-02 23:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 00:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 01:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 02:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 03:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 04:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 05:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 06:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 07:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 08:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 09:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 10:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 11:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 12:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 13:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 14:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 15:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 16:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 17:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 18:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 19:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 20:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 21:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 22:00:00,15359.6
monetary,CNOR,Geo_PP_ex,2019-04-03 23:00:00,15359.6
monetary,CNOR,Oil_PP_ex,2019-04-01 00:00:00,22927.075353282868
monetary,CNOR,Oil_PP_ex,2019-04-01 01:00:00,18228.459769305722
monetary,CNOR,Oil_PP_ex,2019-04-01 02:00:00,16238.882965362858
monetary,CNOR,Oil_PP_ex,2019-04-01 03:00:00,12670.46845680143
monetary,CNOR,Oil_PP_ex,2019-04-01 04:00:00,12483.540285031437
monetary,CNOR,Oil_PP_ex,2019-04-01 05:00:00,17137.760839888568
monetary,CNOR,Oil_PP_ex,2019-04-01 06:00:00,21778.82687448857
monetary,CNOR,Oil_PP_ex,2019-04-01 07:00:00,10299.311676155714
monetary,CNOR,Oil_PP_ex,2019-04-01 08:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-01 09:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-01 10:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-01 11:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-01 12:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-01 13:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-01 14:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-01 15:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-01 16:00:00,9173.45446165286
monetary,CNOR,Oil_PP_ex,2019-04-01 17:00:00,22563.255938641432
monetary,CNOR,Oil_PP_ex,2019-04-01 18:00:00,44166.91557733001
monetary,CNOR,Oil_PP_ex,2019-04-01 19:00:00,50673.984209337155
monetary,CNOR,Oil_PP_ex,2019-04-01 20:00:00,39389.730540811426
monetary,CNOR,Oil_PP_ex,2019-04-01 21:00:00,29475.83177020428
monetary,CNOR,Oil_PP_ex,2019-04-01 22:00:00,20787.243039605717
monetary,CNOR,Oil_PP_ex,2019-04-01 23:00:00,11326.778421625711
monetary,CNOR,Oil_PP_ex,2019-04-02 00:00:00,5600.199562464281
monetary,CNOR,Oil_PP_ex,2019-04-02 01:00:00,1247.1811161928586
monetary,CNOR,Oil_PP_ex,2019-04-02 02:00:00,34.3601532799991
monetary,CNOR,Oil_PP_ex,2019-04-02 03:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-02 04:00:00,1453.5198051657142
monetary,CNOR,Oil_PP_ex,2019-04-02 05:00:00,5047.425395799994
monetary,CNOR,Oil_PP_ex,2019-04-02 06:00:00,5911.679711848582
monetary,CNOR,Oil_PP_ex,2019-04-02 07:00:00,5532.7602148957185
monetary,CNOR,Oil_PP_ex,2019-04-02 08:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-02 09:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-02 10:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-02 11:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-02 12:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-02 13:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-02 14:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-02 15:00:00,3750.729771275714
monetary,CNOR,Oil_PP_ex,2019-04-02 16:00:00,8549.35549565286
monetary,CNOR,Oil_PP_ex,2019-04-02 17:00:00,19627.563685078578
monetary,CNOR,Oil_PP_ex,2019-04-02 18:00:00,41400.64538123143
monetary,CNOR,Oil_PP_ex,2019-04-02 19:00:00,48704.89962918572
monetary,CNOR,Oil_PP_ex,2019-04-02 20:00:00,43303.713303468576
monetary,CNOR,Oil_PP_ex,2019-04-02 21:00:00,33369.46071286
monetary,CNOR,Oil_PP_ex,2019-04-02 22:00:00,20018.691740982853
monetary,CNOR,Oil_PP_ex,2019-04-02 23:00:00,11286.558977394285
monetary,CNOR,Oil_PP_ex,2019-04-03 00:00:00,10714.548039217143
monetary,CNOR,Oil_PP_ex,2019-04-03 01:00:00,8588.307786048572
monetary,CNOR,Oil_PP_ex,2019-04-03 02:00:00,11887.474011805705
monetary,CNOR,Oil_PP_ex,2019-04-03 03:00:00,15251.95761630143
monetary,CNOR,Oil_PP_ex,2019-04-03 04:00:00,25677.29651771571
monetary,CNOR,Oil_PP_ex,2019-04-03 05:00:00,50059.084385095724
monetary,CNOR,Oil_PP_ex,2019-04-03 06:00:00,72949.61600182
monetary,CNOR,Oil_PP_ex,2019-04-03 07:00:00,87315.27831969142
monetary,CNOR,Oil_PP_ex,2019-04-03 08:00:00,59423.84740386429
monetary,CNOR,Oil_PP_ex,2019-04-03 09:00:00,33681.41566027429
monetary,CNOR,Oil_PP_ex,2019-04-03 10:00:00,9754.84741954714
monetary,CNOR,Oil_PP_ex,2019-04-03 11:00:00,0.0
monetary,CNOR,Oil_PP_ex,2019-04-03 12:00:00,7242.75570977857
monetary,CNOR,Oil_PP_ex,2019-04-03 13:00:00,21835.317123000008
monetary,CNOR,Oil_PP_ex,2019-04-03 14:00:00,24964.147651348576
monetary,CNOR,Oil_PP_ex,2019-04-03 15:00:00,40256.94649828144
monetary,CNOR,Oil_PP_ex,2019-04-03 16:00:00,55280.294130385715
monetary,CNOR,Oil_PP_ex,2019-04-03 17:00:00,74293.10237111001
monetary,CNOR,Oil_PP_ex,2019-04-03 18:00:00,85482.21906350572
monetary,CNOR,Oil_PP_ex,2019-04-03 19:00:00,88213.22710759858
monetary,CNOR,Oil_PP_ex,2019-04-03 20:00:00,75233.25528171573
monetary,CNOR,Oil_PP_ex,2019-04-03 21:00:00,59035.29361884715
monetary,CNOR,Oil_PP_ex,2019-04-03 22:00:00,45510.35653746143
monetary,CNOR,Oil_PP_ex,2019-04-03 23:00:00,33263.45242853143
monetary,CNOR,Trans:CSUD,2019-04-01 00:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 01:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 02:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 03:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 04:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 05:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 06:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 07:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 08:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 09:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 10:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 11:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 12:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 13:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 14:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 15:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 16:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 17:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 18:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 19:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 20:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 21:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 22:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-01 23:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 00:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 01:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 02:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 03:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 04:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 05:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 06:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 07:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 08:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 09:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 10:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 11:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 12:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 13:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 14:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 15:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 16:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 17:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 18:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 19:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 20:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 21:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 22:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-02 23:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 00:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 01:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 02:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 03:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 04:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 05:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 06:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 07:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 08:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 09:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 10:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 11:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 12:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 13:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 14:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 15:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 16:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 17:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 18:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 19:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 20:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 21:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 22:00:00,0.0
monetary,CNOR,Trans:CSUD,2019-04-03 23:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 00:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 01:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 02:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 03:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 04:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 05:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 06:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 07:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 08:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 09:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 10:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 11:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 12:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 13:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 14:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 15:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 16:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 17:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 18:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 19:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 20:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 21:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 22:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-01 23:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 00:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 01:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 02:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 03:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 04:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 05:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 06:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 07:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 08:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 09:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 10:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 11:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 12:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 13:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 14:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 15:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 16:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 17:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 18:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 19:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 20:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 21:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 22:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-02 23:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 00:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 01:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 02:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 03:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 04:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 05:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 06:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 07:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 08:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 09:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 10:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 11:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 12:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 13:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 14:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 15:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 16:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 17:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 18:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 19:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 20:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 21:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 22:00:00,0.0
monetary,CNOR,Trans:NORD,2019-04-03 23:00:00,0.0
monetary,CNOR,Trans:SARD,2019-04-01 00:00:00,0.0
monetary,CNOR,Trans:SARD,2019-04-01 01:00:00,0.0
